"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-15","0.00",,"71","78","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-16","0.00",,"73","81",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-17","0.00",,"74","81","68"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-18","0.00",,"75","82",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-19","0.00",,"75","80","71"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-20","0.08",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-21","0.08",,"67",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-22","0.00",,"68","73","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-23","0.04",,"68","77",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-24","0.55",,"65","71",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-25","0.28",,"65","74",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-26","0.44",,"65","72",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-27","0.00",,"69","77","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-28","1.69",,"68","78",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-29","2.48",,"59","63",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-30","0.00",,"66","73","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-31","0.00",,"73","81","65"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-01","0.08",,"68","73","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-02","0.63",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-03","0.04",,"63","67",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-04","0.08",,"67","77",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-05","0.00",,"71","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-06","0.00",,"72","77","66"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-07","0.00",,"71","75","66"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-08","0.61",,"69","73",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-09","0.00",,"69","75","63"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-10","0.00",,"69","73","66"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-11","0.00",,"71","78",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-12","0.00",,"71",,"67"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-13","0.17",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-14","0.00",,"66","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-15","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-16","0.00",,"64",,"56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-17","0.00",,"65","72","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-18","0.00",,"65","74","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-19","0.02",,"65","69",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-20","0.00",,"63","70","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-21","0.00",,"64","72","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-22","0.00",,"64","72",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-23","0.28",,"63","68",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-24","0.00",,"64","71",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-25","0.00",,"61","63","56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-26","0.01",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-27","0.00",,"67","73","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-28","0.00",,"64","69",
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-29","0.00",,"66","70","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-30","0.00",,"69","74","65"
"ITM00016061","TORINO BRIC CROCE, IT","2014-08-31","0.00",,"68","72",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-01","0.00",,"67","74",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-02","0.00",,"67","73","61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-03","0.00",,"64",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-04","0.00",,"68","76",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-05","0.00",,"66","72","63"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-06","0.00",,"68","76","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-07","0.00",,"68","74","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-08","0.00",,"71","77","65"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-09","0.57",,"66","74",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-10","0.04",,"65","70","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-11","0.12",,"63","69","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-12","0.00",,"61","69",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-13","0.00",,"64","72","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-14","0.00",,"64","70","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-15","0.02",,"64","71",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-16","0.35",,"62","67","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-17","0.00",,"61","65",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-18","0.08",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-19","0.00",,"56","58","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-20","0.04",,"61","68","55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-21","0.00",,"65","70","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-22","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-23","0.00",,"60","67",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-24","0.00",,"58","61",
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-25","0.00",,"61",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-26","0.00",,"61","67","55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-27","0.00",,"64","70","61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-28","0.00",,"63","67","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-29","0.00",,"64","68","61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-09-30","0.03",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-01","0.12",,"61","67","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-02","0.00",,"62","66",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-03","0.00",,"62","67","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-04","0.00",,"61","64","58"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-05","0.00",,"58",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-06","0.12",,"55","59","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-07","0.00",,"56","58",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-08","0.00",,"55","58","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-09","0.01",,"57",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-10","0.01",,"58",,"57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-11","0.03",,"60","64","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-12","0.04",,"60","61","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-13","0.67",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-14","0.00",,"56","57",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-15","0.00",,"58",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-16","0.00",,"60","63",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-17","0.00",,"61",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-18","0.00",,"64","69","61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-19","0.00",,"64","67","62"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-20","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-21","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-22","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-23","0.00",,"54","61","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-24","0.00",,"60","64","56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-25","0.00",,"52",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-26","0.00",,"52","54",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-27","0.00",,"50","53",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-28","0.00",,"50","56",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-29","0.00",,"49","54",
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-30","0.00",,"50","59","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-10-31","0.00",,"51","55","49"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-01","0.00",,"54",,"51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-02","0.00",,"56","61",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-03","0.00",,"51","55",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-04","0.79",,"48",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-05","0.35",,"49","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-06","0.00",,"48","50",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-07","0.00",,"51","55","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-08","0.00",,"54","59","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-09","0.39",,"49","55",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-10","0.51",,"47","49","44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-11","0.83",,"48","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-12","0.71",,"48",,"47"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-13","0.02",,"52","57","47"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-14","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-15","1.97",,"47","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-16","0.24",,"46","48","45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-17","0.12",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-18","0.08",,"45","50","40"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-19","0.00",,"47","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-20","0.00",,"47","51","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-21","0.00",,"46","49","45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-22","0.00",,"46","50","44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-23","0.00",,"49",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-24","0.00",,"51","54","50"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-25","0.00",,"51","53",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-26","0.03",,"44","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-27","0.24",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-28","0.42",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-29","0.91",,"47",,"44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-11-30","1.14",,"49",,"48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-01","1.50",,"49","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-02","0.24",,"48","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-03","0.24",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-04","0.13",,"44","46",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-05","0.01",,"46","49","44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-06","0.04",,"45",,"45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-07","0.00",,"44","46",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-08","0.00",,"46","50",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-09","0.00",,"40","45","37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-10","0.00",,"43","45","40"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-11","0.00",,"41","44",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-12","0.00",,"41","45",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-13","0.00",,"40","42","38"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-14","0.00",,"40","42","39"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-15","0.12",,"42","45","40"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-16","0.39",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-17","0.00",,"45",,"33"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-18","0.00",,"45","48","43"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-19","0.00",,"47","52","44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-20","0.00",,"49","55","44"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-21","0.00",,"48","52",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-22","0.00",,"46","53","42"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-23","0.00",,"46","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-24","0.00",,"43","44",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-25","0.00",,"44","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-26","0.00",,"44","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-27","0.00",,"33","42",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-28","0.00",,"37",,"28"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-29","0.00",,"39","42","36"
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-30","0.00",,"37","42",
"ITM00016061","TORINO BRIC CROCE, IT","2014-12-31","0.00",,"28","32",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-01","0.00",,"34",,"27"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-02","0.00",,"46",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-03","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-04","0.00",,"54","60","44"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-05","0.00",,"46",,"43"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-06","0.00",,"46","51",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-07","0.00",,"38",,"36"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-08","0.00",,"39","42","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-09","0.00",,"47",,"39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-10","0.00",,"62","70","47"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-11","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-12","0.00",,"45","51",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-13","0.00",,"43","45",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-14","0.00",,"43","48","41"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-15","0.00",,"41","44",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-16","0.02",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-17","0.08",,"39",,"36"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-18","0.00",,"38","44","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-19","0.00",,"38","43",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-20","0.00",,"37","41","34"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-21","0.04","0.8","35","38",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-22","0.12","2.0","35",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-23","0.00","1.6","44","52","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-24","0.00","0.4","45","47",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-25","0.00",,"42","48",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-26","0.00",,"38","41","36"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-27","0.00",,"39",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-28","0.00",,"41","46",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-29","0.00",,"36","40",
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-30","0.03","0.4","34","41","28"
"ITM00016061","TORINO BRIC CROCE, IT","2015-01-31","0.00","0.4","37","40",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-01","0.00",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-02","0.00",,"40","47","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-03","0.00",,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-04","0.09","1.2","32",,"30"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-05","0.79","13.4","31","33",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-06","0.71","18.9","31","35","28"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-07","0.13","19.3","31","32","30"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-08","0.00","18.1","35","41","30"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-09","0.00","16.5","40",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-10","0.00","12.6","49","52","42"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-11","0.00","9.8","43","48","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-12","0.00","7.9","42","45",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-13","0.00","7.1","36","38","35"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-14","0.03","6.7","33",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-15","0.12","7.9","30",,"29"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-16","0.42","7.9","37","41","31"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-17","0.00","7.1","42","47","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-18","0.00","7.1","40","43",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-19","0.00","4.7","39","45","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-20","0.00","2.4","38","41",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-21","0.04","2.8","33",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-22","0.28","6.7","35","43","28"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-23","0.00","5.9","40","44","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-24","0.00","5.9","40",,"39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-25","0.00","3.5","44","49","41"
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-26","0.00","2.4","41","48",
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-27",,"2.4","40",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-02-28","0.00","2.0","43",,"41"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-01","0.00","0.8","44","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-02","0.00",,"46","54",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-03","0.00",,"48","54",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-04","0.00",,"42","45","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-05","0.00",,"42","49","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-06","0.00",,"44","50","40"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-07","0.00",,"41","46","37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-08","0.00",,"44","51","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-09","0.00",,"43","50","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-10","0.00",,"46","54",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-11","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-12","0.00",,"47","54",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-13","0.00",,"47","53","43"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-14","0.00",,"41",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-15","0.20",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-16","0.91","1.6","34","36","32"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-17","0.43","0.8","38",,"35"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-18","0.00",,"46","53","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-19","0.00",,"47",,"44"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-20","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-21","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-22","0.83",,"40","42",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-23","0.00",,"45","49","39"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-24","0.02",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-25","0.71",,"39",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-26","0.00",,"48","59","40"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-27","0.00",,"53","63","46"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-28","0.00",,"55","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-29","0.00",,"58","66","54"
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-30","0.00",,"60","67",
"ITM00016061","TORINO BRIC CROCE, IT","2015-03-31","0.00",,"61","73",
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-01","0.00",,"54","64",
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-02","0.00",,"54","63","45"
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-03","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-04","0.00",,"47","50","42"
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-05","0.17",,"40","45",
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-06","0.12",,"42","50","36"
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-07","0.00",,"46","54","38"
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-29","0.00",,"51","58",
"ITM00016061","TORINO BRIC CROCE, IT","2015-04-30","0.04",,"52","60","46"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-01","0.00",,"51","55","47"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-02","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-03","0.04",,"54","56",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-04","0.06",,"55","58",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-05","0.00",,"58","61","55"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-06","0.00",,"62","70","57"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-07","0.00",,"63","69","57"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-08","0.02",,"60","69",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-09","0.00",,"63",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-10","0.00",,"66",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-11","0.00",,"67","73","64"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-12","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-13","0.00",,"66",,"63"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-14","0.00",,"66","73",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-15",,,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-16","0.33",,"58","68","45"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-17","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-18",,,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-19","0.20",,"59","67",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-20","0.43",,"53","61",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-21","0.38",,"47","50","41"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-22","0.00",,"54","63","46"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-23","0.00",,"54","62",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-24","0.08",,"55","63","47"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-25","0.00",,"61","68",
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-26","0.08",,"58","65","51"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-27","0.00",,"60","68","51"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-28","0.00",,"59","67","49"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-29","0.00",,"61",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-30","0.00",,"62","70","55"
"ITM00016061","TORINO BRIC CROCE, IT","2015-05-31","0.00",,"60","66","55"
"ITM00016061","TORINO BRIC CROCE, IT","2015-06-01","1.38",,"61","69",
"ITM00016061","TORINO BRIC CROCE, IT","2015-06-02","0.00",,"64",,"57"
"ITM00016061","TORINO BRIC CROCE, IT","2015-06-03","0.00",,"69","76",
"ITM00016061","TORINO BRIC CROCE, IT","2015-06-04","0.00",,"73","80","67"
